DeviceId	PenId	TargetIndex	TrackingId	TrackingIdPerPen	Cube	Objective	View	Label	IsSelected	PerimeterMicrons	AreaMicrons	DiameterMicrons	Circularity	MajorAxisMicrons	MinorAxisMicrons	MedianBrightness	MeanBrightness	MaxBrightness	MinBrightness	BackgroundAreaMicrons	MedianBackgroundBrightness	MeanBackgroundBrightness	MaxBackgroundBrightness	MinBackgroundBrightness	CentroidXPixels	CentroidYPixels	CentroidXMicrons	CentroidYMicrons	CentroidXMicronsPenRelative	CentroidYMicronsPenRelative	GatePath	FluidChannelNumber	TimeLapseIndex	Timestamp	CellCount	CellsInPen	TargetsInPen
D69353	13	5	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	41.9	107.7	11.7	0.84	4.92	2.92	515	679	774	604	7616.6	578	588	946	499	631.7	318.8	-5328.9	3053.6	-8.9	-271.4	Root	1	1	01:10.7	1	1	1
D69353	13	5	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	41.9	107.7	11.7	0.84	4.92	2.92	1532	1658	1871	1326	7619.2	969	971	1130	848	631.7	318.8	-5328.9	3053.6	-8.9	-271.4	Root	1	1	01:10.7	1	1	1
D69353	14	6	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	63744	59440	65535	42518	7766.3	47622	48154	59439	40665	689	281.4	-5235.7	3113.8	4.3	-211.2	Root	1	1	01:10.7	1	1	1
D69353	14	6	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	6336	6170	8308	3437	7755.8	2498	2500	2809	2280	689	281.4	-5235.7	3113.8	4.3	-211.2	Root	1	1	01:10.7	1	1	1
D69353	14	6	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	512	633	677	581	7726.9	574	587	940	495	689	281.4	-5235.7	3113.8	4.3	-211.2	Root	1	1	01:10.7	1	1	1
D69353	14	6	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	3328	3601	5542	1507	7726.9	954	957	1145	825	689	281.4	-5235.7	3113.8	4.3	-211.2	Root	1	1	01:10.7	1	1	1
D69353	15	7	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	19.8	27.6	5.9	0.88	2.12	1.59	53888	53658	61584	47392	7960.6	46611	47169	59889	38650	738.9	282.4	-5154.9	3111.9	5.1	-213.1	Root	1	1	01:10.7	1	1	1
D69353	15	7	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	19.8	27.6	5.9	0.88	2.12	1.59	2330	2504	2568	2416	7937	2475	2478	2750	2289	738.9	282.4	-5154.9	3111.9	5.1	-213.1	Root	1	1	01:10.7	1	1	1
D69353	15	7	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	19.8	27.6	5.9	0.88	2.12	1.59	512	633	702	565	7973.7	571	583	893	494	738.9	282.4	-5154.9	3111.9	5.1	-213.1	Root	1	1	01:10.7	1	1	1
D69353	15	7	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	19.8	27.6	5.9	0.88	2.12	1.59	768	960	1007	908	7937	948	951	1177	821	738.9	282.4	-5154.9	3111.9	5.1	-213.1	Root	1	1	01:10.7	1	1	1
D69353	17	8	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	26.9	44.6	7.5	0.82	2.64	2.25	62208	60335	65535	42403	7805.7	47939	48519	60614	40782	837	280.7	-4995.9	3114.1	4.1	-210.9	Root	1	1	01:10.7	1	1	1
D69353	17	8	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	26.9	44.6	7.5	0.82	2.64	2.25	12224	11611	16439	4192	7795.1	2464	2470	2751	2297	837	280.7	-4995.9	3114.1	4.1	-210.9	Root	1	1	01:10.7	1	1	1
D69353	17	8	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	26.9	44.6	7.5	0.82	2.64	2.25	1126	1275	1782	668	7784.6	572	586	943	471	837	280.7	-4995.9	3114.1	4.1	-210.9	Root	1	1	01:10.7	1	1	1
D69353	17	8	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	26.9	44.6	7.5	0.82	2.64	2.25	7168	6924	10338	1910	7792.5	938	944	1179	844	837	280.7	-4995.9	3114.1	4.1	-210.9	Root	1	1	01:10.7	1	1	1
D69353	18	9	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.93	2.75	2.63	60928	57826	65535	39786	7934.3	47706	48346	60884	40833	886.5	280.5	-4915.8	3114.2	4.2	-210.8	Root	1	1	01:10.7	1	1	1
D69353	18	9	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.93	2.75	2.63	2816	2939	3152	2633	7787.3	2438	2441	2662	2243	886.5	280.5	-4915.8	3114.2	4.2	-210.8	Root	1	1	01:10.7	1	1	1
D69353	18	9	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.93	2.75	2.63	762	879	1049	721	7787.3	565	577	875	484	886.5	280.5	-4915.8	3114.2	4.2	-210.8	Root	1	1	01:10.7	1	1	1
D69353	18	9	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.93	2.75	2.63	1122	1273	1468	1056	7787.3	928	933	1132	838	886.5	280.5	-4915.8	3114.2	4.2	-210.8	Root	1	1	01:10.7	1	1	1
D69353	19	10	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	21.5	27.6	5.9	0.79	2.2	1.66	65173	61212	65535	44635	7663.8	47785	48415	61146	40528	929.2	280.4	-4846.6	3114	-6.6	-211	Root	1	1	01:10.7	1	2	2
D69353	19	10	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	21.5	27.6	5.9	0.79	2.2	1.66	2512	2590	2762	2451	7726.9	2418	2425	2716	2209	929.2	280.4	-4846.6	3114	-6.6	-211	Root	1	1	01:10.7	1	2	2
D69353	19	10	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	21.5	27.6	5.9	0.79	2.2	1.66	512	614	671	551	7711.1	562	576	1047	485	929.2	280.4	-4846.6	3114	-6.6	-211	Root	1	1	01:10.7	1	2	2
D69353	19	10	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	21.5	27.6	5.9	0.79	2.2	1.66	796	998	1040	958	7711.1	920	925	1189	808	929.2	280.4	-4846.6	3114	-6.6	-211	Root	1	1	01:10.7	1	2	2
D69353	19	11	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	19.4	23.6	5.5	0.79	1.73	1.73	64512	60685	65535	45563	7663.8	47785	48415	61146	40528	935.5	281.5	-4836.3	3112.2	3.7	-212.8	Root	1	1	01:10.7	1	2	2
D69353	19	11	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	19.4	23.6	5.5	0.79	1.73	1.73	2581	2708	2870	2557	7726.9	2418	2425	2716	2209	935.5	281.5	-4836.3	3112.2	3.7	-212.8	Root	1	1	01:10.7	1	2	2
D69353	19	11	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	19.4	23.6	5.5	0.79	1.73	1.73	512	619	652	579	7711.1	562	576	1047	485	935.5	281.5	-4836.3	3112.2	3.7	-212.8	Root	1	1	01:10.7	1	2	2
D69353	19	11	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	19.4	23.6	5.5	0.79	1.73	1.73	805	1010	1058	970	7711.1	920	925	1189	808	935.5	281.5	-4836.3	3112.2	3.7	-212.8	Root	1	1	01:10.7	1	2	2
D69353	21	12	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.88	2.92	2.39	62720	59152	65535	43157	8218	47783	48469	61061	40293	1022.7	312.6	-4695.2	3061.3	-15.2	-263.7	Root	1	1	01:10.7	1	1	1
D69353	21	12	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.88	2.92	2.39	3072	3168	3531	2674	8097.2	2382	2384	2633	2174	1022.7	312.6	-4695.2	3061.3	-15.2	-263.7	Root	1	1	01:10.7	1	1	1
D69353	21	12	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.88	2.92	2.39	533	692	905	586	8123.4	554	563	806	474	1022.7	312.6	-4695.2	3061.3	-15.2	-263.7	Root	1	1	01:10.7	1	1	1
D69353	21	12	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.88	2.92	2.39	1216	1335	1463	1094	8123.4	902	904	1088	774	1022.7	312.6	-4695.2	3061.3	-15.2	-263.7	Root	1	1	01:10.7	1	1	1
D69353	22	13	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	31.9	68.3	9.3	0.91	3.29	2.75	62208	58543	65535	39618	7729.5	47840	48498	61501	39990	1084	280.5	-4595.7	3113	4.3	-212	Root	1	1	01:10.7	1	1	1
D69353	22	13	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	31.9	68.3	9.3	0.91	3.29	2.75	2376	2512	2765	2283	7679.6	2372	2374	2647	2163	1084	280.5	-4595.7	3113	4.3	-212	Root	1	1	01:10.7	1	1	1
D69353	22	13	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	31.9	68.3	9.3	0.91	3.29	2.75	1515	1637	2335	973	7677	551	565	979	465	1084	280.5	-4595.7	3113	4.3	-212	Root	1	1	01:10.7	1	1	1
D69353	22	13	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	31.9	68.3	9.3	0.91	3.29	2.75	768	947	1011	856	7679.6	897	901	1146	764	1084	280.5	-4595.7	3113	4.3	-212	Root	1	1	01:10.7	1	1	1
D69353	25	14	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	25.9	42	7.3	0.79	2.31	2.31	64384	60422	65535	44122	7845.1	47784	48432	61391	39978	1226	280	-4365.5	3112.9	-5.5	-212.1	Root	1	1	01:10.7	1	1	1
D69353	25	14	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	25.9	42	7.3	0.79	2.31	2.31	4224	4370	5786	2938	7971.1	2351	2356	2671	2146	1226	280	-4365.5	3112.9	-5.5	-212.1	Root	1	1	01:10.7	1	1	1
D69353	25	14	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	25.9	42	7.3	0.79	2.31	2.31	542	710	836	577	7942.2	550	563	952	467	1226	280	-4365.5	3112.9	-5.5	-212.1	Root	1	1	01:10.7	1	1	1
D69353	25	14	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	25.9	42	7.3	0.79	2.31	2.31	2603	2650	3388	1699	7942.2	887	894	1132	803	1226	280	-4365.5	3112.9	-5.5	-212.1	Root	1	1	01:10.7	1	1	1
D69353	26	15	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	36.7	93.2	10.9	0.91	3.68	3.25	58624	57446	65535	40533	7803	47832	48574	61764	40008	1275.3	292.9	-4285.8	3091.7	-5.8	-233.3	Root	1	1	01:10.7	1	1	1
D69353	26	15	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	36.7	93.2	10.9	0.91	3.68	3.25	21824	25334	47350	6248	7871.3	2354	2360	2672	2170	1275.3	292.9	-4285.8	3091.7	-5.8	-233.3	Root	1	1	01:10.7	1	1	1
D69353	26	15	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	36.7	93.2	10.9	0.91	3.68	3.25	612	757	905	545	7908.1	550	565	886	452	1275.3	292.9	-4285.8	3091.7	-5.8	-233.3	Root	1	1	01:10.7	1	1	1
D69353	26	15	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	36.7	93.2	10.9	0.91	3.68	3.25	18944	17499	34401	2915	7871.3	890	896	1170	779	1275.3	292.9	-4285.8	3091.7	-5.8	-233.3	Root	1	1	01:10.7	1	1	1
D69353	31	16	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	28.2	51.2	8.1	0.81	2.85	2.26	63104	59595	65535	42867	7824	47903	48494	61776	40524	1522.4	285	-3885.1	3103	-5.1	-222	Root	1	1	01:10.7	1	1	1
D69353	31	16	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	28.2	51.2	8.1	0.81	2.85	2.26	3371	3732	5642	2522	8042	2326	2332	2728	2146	1522.4	285	-3885.1	3103	-5.1	-222	Root	1	1	01:10.7	1	1	1
D69353	31	16	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	28.2	51.2	8.1	0.81	2.85	2.26	597	728	926	548	8042	556	570	883	482	1522.4	285	-3885.1	3103	-5.1	-222	Root	1	1	01:10.7	1	1	1
D69353	31	16	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	28.2	51.2	8.1	0.81	2.85	2.26	823	986	1260	865	8042	881	888	1115	783	1522.4	285	-3885.1	3103	-5.1	-222	Root	1	1	01:10.7	1	1	1
D69353	34	17	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.94	2.67	60864	57439	65535	37924	7845.1	48089	48598	61727	41507	1670.5	278.5	-3645.2	3112.7	-5.2	-212.3	Root	1	1	01:10.7	1	1	1
D69353	34	17	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.94	2.67	2316	2449	2584	2283	8042	2347	2349	2633	2111	1670.5	278.5	-3645.2	3112.7	-5.2	-212.3	Root	1	1	01:10.7	1	1	1
D69353	34	17	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.94	2.67	1296	1389	1797	887	8042	572	582	896	477	1670.5	278.5	-3645.2	3112.7	-5.2	-212.3	Root	1	1	01:10.7	1	1	1
D69353	34	17	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.94	2.67	768	915	948	876	8042	892	897	1128	748	1670.5	278.5	-3645.2	3112.7	-5.2	-212.3	Root	1	1	01:10.7	1	1	1
D69353	36	18	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	20.8	28.9	6.1	0.84	2.19	1.65	64512	59872	65535	46909	7587.7	48192	48618	60775	42143	1770	284.6	-3483.9	3102.2	-3.9	-222.8	Root	1	1	01:10.7	1	2	2
D69353	36	18	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	20.8	28.9	6.1	0.84	2.19	1.65	2597	2725	2894	2486	7734.7	2365	2366	2616	2170	1770	284.6	-3483.9	3102.2	-3.9	-222.8	Root	1	1	01:10.7	1	2	2
D69353	36	18	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	20.8	28.9	6.1	0.84	2.19	1.65	512	663	739	604	7705.9	583	594	929	484	1770	284.6	-3483.9	3102.2	-3.9	-222.8	Root	1	1	01:10.7	1	2	2
D69353	36	18	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	20.8	28.9	6.1	0.84	2.19	1.65	841	994	1055	904	7705.9	902	906	1127	790	1770	284.6	-3483.9	3102.2	-3.9	-222.8	Root	1	1	01:10.7	1	2	2
D69353	36	19	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	21.7	30.2	6.2	0.8	2.26	1.68	65173	59284	65535	48045	7587.7	48192	48618	60775	42143	1767.6	277.1	-3487.9	3114.4	-7.9	-210.6	Root	1	1	01:10.7	1	2	2
D69353	36	19	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	21.7	30.2	6.2	0.8	2.26	1.68	2464	2583	2924	2306	7734.7	2365	2366	2616	2170	1767.6	277.1	-3487.9	3114.4	-7.9	-210.6	Root	1	1	01:10.7	1	2	2
D69353	36	19	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	21.7	30.2	6.2	0.8	2.26	1.68	512	642	696	575	7705.9	583	594	929	484	1767.6	277.1	-3487.9	3114.4	-7.9	-210.6	Root	1	1	01:10.7	1	2	2
D69353	36	19	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	21.7	30.2	6.2	0.8	2.26	1.68	796	972	1063	884	7705.9	902	906	1127	790	1767.6	277.1	-3487.9	3114.4	-7.9	-210.6	Root	1	1	01:10.7	1	2	2
D69353	37	20	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.88	2.69	2.6	61952	58148	65535	42312	7913.3	48319	48671	60927	42189	1818.6	277.7	-3405.1	3113	-5.1	-212	Root	1	1	01:10.7	1	1	1
D69353	37	20	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.88	2.69	2.6	2702	2825	3124	2516	7947.5	2367	2367	2593	2157	1818.6	277.7	-3405.1	3113	-5.1	-212	Root	1	1	01:10.7	1	1	1
D69353	37	20	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.88	2.69	2.6	1056	1304	2142	670	7981.6	587	597	864	495	1818.6	277.7	-3405.1	3113	-5.1	-212	Root	1	1	01:10.7	1	1	1
D69353	37	20	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.88	2.69	2.6	994	1115	1280	945	7947.5	904	909	1114	813	1818.6	277.7	-3405.1	3113	-5.1	-212	Root	1	1	01:10.7	1	1	1
D69353	41	21	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	28	52.5	8.2	0.88	3.09	2.19	59392	57541	65535	42751	7873.9	47693	47853	52351	43630	55.9	284	-3086	3113.5	-6	-211.5	Root	1	1	01:10.7	1	1	1
D69353	41	21	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	28	52.5	8.2	0.88	3.09	2.19	5632	6340	10306	3294	7897.6	2636	2640	2886	2452	55.9	284	-3086	3113.5	-6	-211.5	Root	1	1	01:10.7	1	1	1
D69353	41	21	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	28	52.5	8.2	0.88	3.09	2.19	512	623	699	557	7918.6	546	551	785	461	55.9	284	-3086	3113.5	-6	-211.5	Root	1	1	01:10.7	1	1	1
D69353	41	21	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	28	52.5	8.2	0.88	3.09	2.19	4352	4610	8044	1601	7895	1108	1108	1310	946	55.9	284	-3086	3113.5	-6	-211.5	Root	1	1	01:10.7	1	1	1
D69353	42	22	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.76	2.71	64768	57989	65535	40226	7973.7	47681	47887	52850	43447	105.4	283.6	-3005.7	3113.9	-5.7	-211.1	Root	1	1	01:10.7	1	1	1
D69353	42	22	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.76	2.71	2827	2963	3262	2656	7997.4	2616	2622	2911	2395	105.4	283.6	-3005.7	3113.9	-5.7	-211.1	Root	1	1	01:10.7	1	1	1
D69353	42	22	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.76	2.71	723	841	1020	658	7963.2	549	557	794	425	105.4	283.6	-3005.7	3113.9	-5.7	-211.1	Root	1	1	01:10.7	1	1	1
D69353	42	22	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.76	2.71	1212	1332	1514	1168	7963.2	1091	1093	1267	959	105.4	283.6	-3005.7	3113.9	-5.7	-211.1	Root	1	1	01:10.7	1	1	1
D69353	54	23	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	30.2	61.7	8.9	0.9	3.15	2.57	59648	58318	65535	41154	7740	47773	48377	60501	40750	698.3	282.3	-2044.9	3112.4	-4.9	-212.6	Root	1	1	01:10.7	1	1	1
D69353	54	23	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	30.2	61.7	8.9	0.9	3.15	2.57	2633	2826	3410	2518	7918.6	2541	2551	3023	2350	698.3	282.3	-2044.9	3112.4	-4.9	-212.6	Root	1	1	01:10.7	1	1	1
D69353	54	23	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	30.2	61.7	8.9	0.9	3.15	2.57	2859	2889	4415	1048	7952.7	570	603	1179	497	698.3	282.3	-2044.9	3112.4	-4.9	-212.6	Root	1	1	01:10.7	1	1	1
D69353	54	23	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	30.2	61.7	8.9	0.9	3.15	2.57	1013	1121	1234	982	7916	974	985	1334	840	698.3	282.3	-2044.9	3112.4	-4.9	-212.6	Root	1	1	01:10.7	1	1	1
D69353	58	24	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	26	46	7.6	0.88	2.69	2.17	61568	58107	65535	43215	7934.3	47800	48563	61700	40176	902.6	287	-1713.8	3103.6	6.2	-221.4	Root	1	1	01:10.7	1	1	1
