DeviceId	PenId	TargetIndex	TrackingId	TrackingIdPerPen	Cube	Objective	View	Label	IsSelected	PerimeterMicrons	AreaMicrons	DiameterMicrons	Circularity	MajorAxisMicrons	MinorAxisMicrons	MedianBrightness	MeanBrightness	MaxBrightness	MinBrightness	BackgroundAreaMicrons	MedianBackgroundBrightness	MeanBackgroundBrightness	MaxBackgroundBrightness	MinBackgroundBrightness	CentroidXPixels	CentroidYPixels	CentroidXMicrons	CentroidYMicrons	CentroidXMicronsPenRelative	CentroidYMicronsPenRelative	GatePath	FluidChannelNumber	TimeLapseIndex	Timestamp	CellCount	CellsInPen	TargetsInPen
D69353	10	2	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	33.4	74.9	9.8	0.9	3.32	2.99	1072	1223	1739	703	7677	562	572	863	484	491.2	281.2	-5556.1	3114.4	3.9	-210.6	Root	1	2	01:09.6	1	1	1
D69353	10	2	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	33.4	74.9	9.8	0.9	3.32	2.99	946	1078	1243	1001	7640.2	972	976	1192	845	491.2	281.2	-5556.1	3114.4	3.9	-210.6	Root	1	2	01:09.6	1	1	1
D69353	11	3	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	62848	58144	65535	42005	7774.1	49643	50213	60485	43892	540.6	281.5	-5476.1	3113.7	3.9	-211.3	Root	1	2	01:09.6	1	1	1
D69353	11	3	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	2496	2619	3017	2400	7740	2445	2454	2794	2256	540.6	281.5	-5476.1	3113.7	3.9	-211.3	Root	1	2	01:09.6	1	1	1
D69353	11	3	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	1627	1832	2848	872	7737.4	562	572	928	475	540.6	281.5	-5476.1	3113.7	3.9	-211.3	Root	1	2	01:09.6	1	1	1
D69353	11	3	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	916	1036	1165	938	7740	965	969	1194	863	540.6	281.5	-5476.1	3113.7	3.9	-211.3	Root	1	2	01:09.6	1	1	1
D69353	12	4	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.93	2.75	2.63	60544	58906	65535	45820	7889.7	49704	50138	61151	43540	583.5	300.5	-5406.7	3082.7	-6.7	-242.3	Root	1	2	01:09.6	1	1	1
D69353	12	4	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.93	2.75	2.63	2578	2750	3306	2409	8081.4	2445	2454	2771	2227	583.5	300.5	-5406.7	3082.7	-6.7	-242.3	Root	1	2	01:09.6	1	1	1
D69353	12	4	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.93	2.75	2.63	864	1074	1788	642	8081.4	563	578	901	476	583.5	300.5	-5406.7	3082.7	-6.7	-242.3	Root	1	2	01:09.6	1	1	1
D69353	12	4	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	28.3	55.2	8.4	0.93	2.75	2.63	947	1061	1202	955	8081.4	956	963	1223	823	583.5	300.5	-5406.7	3082.7	-6.7	-242.3	Root	1	2	01:09.6	1	1	1
D69353	13	5	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	33.5	77.5	9.9	0.91	3.29	3.04	63104	58264	65535	41073	6799.7	49868	50419	61414	43539	633.2	337.1	-5326.2	3023	-6.2	-302	Root	1	2	01:09.6	1	1	1
D69353	13	5	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	33.5	77.5	9.9	0.91	3.29	3.04	3759	3838	4290	3225	6699.9	2446	2447	2683	2211	633.2	337.1	-5326.2	3023	-6.2	-302	Root	1	2	01:09.6	1	1	1
D69353	13	5	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	33.5	77.5	9.9	0.91	3.29	3.04	559	714	832	571	6702.6	557	569	795	480	633.2	337.1	-5326.2	3023	-6.2	-302	Root	1	2	01:09.6	1	1	1
D69353	13	5	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	33.5	77.5	9.9	0.91	3.29	3.04	1718	1843	2019	1524	6697.3	947	949	1095	835	633.2	337.1	-5326.2	3023	-6.2	-302	Root	1	2	01:09.6	1	1	1
D69353	14	6	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	65165	59880	65535	45870	7795.1	49598	50194	61534	42749	689	280.4	-5235.5	3114.5	4.5	-210.5	Root	1	2	01:09.6	1	1	1
D69353	14	6	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	7872	8223	13057	4168	7719	2420	2426	2688	2209	689	280.4	-5235.5	3114.5	4.5	-210.5	Root	1	2	01:09.6	1	1	1
D69353	14	6	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	512	646	734	552	7703.2	554	567	910	472	689	280.4	-5235.5	3114.5	4.5	-210.5	Root	1	2	01:09.6	1	1	1
D69353	14	6	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	5440	5749	8836	2465	7703.2	938	941	1152	813	689	280.4	-5235.5	3114.5	4.5	-210.5	Root	1	2	01:09.6	1	1	1
D69353	15	7	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	20.9	30.2	6.2	0.91	2.11	1.84	54784	55505	65535	47161	7839.8	48488	49085	61948	40519	738.9	280.8	-5154.7	3113.6	5.3	-211.4	Root	1	2	01:09.6	1	1	1
D69353	15	7	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	20.9	30.2	6.2	0.91	2.11	1.84	2324	2455	2587	2327	7923.8	2401	2408	2698	2153	738.9	280.8	-5154.7	3113.6	5.3	-211.4	Root	1	2	01:09.6	1	1	1
D69353	15	7	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	20.9	30.2	6.2	0.91	2.11	1.84	512	600	655	549	7934.3	552	566	896	459	738.9	280.8	-5154.7	3113.6	5.3	-211.4	Root	1	2	01:09.6	1	1	1
D69353	15	7	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	20.9	30.2	6.2	0.91	2.11	1.84	768	941	1021	881	7934.3	930	934	1181	817	738.9	280.8	-5154.7	3113.6	5.3	-211.4	Root	1	2	01:09.6	1	1	1
D69353	17	8	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	29.3	56.5	8.5	0.85	3.24	2.21	62208	59971	65535	43899	7758.4	49924	50585	63273	42786	837	280.9	-4995.7	3112.9	4.3	-212.1	Root	1	2	01:09.6	1	1	1
D69353	17	8	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	29.3	56.5	8.5	0.85	3.24	2.21	3840	3887	4869	2749	7729.5	2390	2394	2701	2190	837	280.9	-4995.7	3112.9	4.3	-212.1	Root	1	2	01:09.6	1	1	1
D69353	17	8	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	29.3	56.5	8.5	0.85	3.24	2.21	1749	1868	2635	1039	7713.7	550	565	955	472	837	280.9	-4995.7	3112.9	4.3	-212.1	Root	1	2	01:09.6	1	1	1
D69353	17	8	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	29.3	56.5	8.5	0.85	3.24	2.21	1920	2037	2754	1260	7729.5	917	922	1204	814	837	280.9	-4995.7	3112.9	4.3	-212.1	Root	1	2	01:09.6	1	1	1
D69353	18	9	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	28.2	51.2	8.1	0.81	2.85	2.26	65152	60865	65535	45162	7858.2	49659	50275	63300	42322	886.4	299	-4915.7	3083.1	4.3	-241.9	Root	1	2	01:09.6	1	1	1
D69353	18	9	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	28.2	51.2	8.1	0.81	2.85	2.26	2505	2620	2809	2368	7850.3	2371	2376	2617	2206	886.4	299	-4915.7	3083.1	4.3	-241.9	Root	1	2	01:09.6	1	1	1
D69353	18	9	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	28.2	51.2	8.1	0.81	2.85	2.26	617	771	1023	573	7850.3	544	559	888	474	886.4	299	-4915.7	3083.1	4.3	-241.9	Root	1	2	01:09.6	1	1	1
D69353	18	9	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	28.2	51.2	8.1	0.81	2.85	2.26	853	1004	1080	919	7850.3	906	911	1131	800	886.4	299	-4915.7	3083.1	4.3	-241.9	Root	1	2	01:09.6	1	1	1
D69353	19	10	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	22.1	34.1	6.6	0.88	2.34	1.81	65152	60540	65535	48918	7766.3	49788	50525	63886	42071	928.9	280.2	-4846.7	3113.4	-6.7	-211.6	Root	1	2	01:09.6	1	2	2
D69353	19	10	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	22.1	34.1	6.6	0.88	2.34	1.81	2688	2792	3025	2534	7684.8	2349	2353	2646	2168	928.9	280.2	-4846.7	3113.4	-6.7	-211.6	Root	1	2	01:09.6	1	2	2
D69353	19	10	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	22.1	34.1	6.6	0.88	2.34	1.81	512	606	669	523	7674.3	541	555	1024	451	928.9	280.2	-4846.7	3113.4	-6.7	-211.6	Root	1	2	01:09.6	1	2	2
D69353	19	10	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	22.1	34.1	6.6	0.88	2.34	1.81	1014	1145	1271	1018	7684.8	899	905	1167	809	928.9	280.2	-4846.7	3113.4	-6.7	-211.6	Root	1	2	01:09.6	1	2	2
D69353	19	11	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	24.5	39.4	7.1	0.91	2.47	2.15	62848	59164	65535	46212	7766.3	49788	50525	63886	42071	935.4	280	-4836.2	3113.8	3.8	-211.2	Root	1	2	01:09.6	1	2	2
D69353	19	11	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	24.5	39.4	7.1	0.91	2.47	2.15	2528	2652	2936	2449	7684.8	2349	2353	2646	2168	935.4	280	-4836.2	3113.8	3.8	-211.2	Root	1	2	01:09.6	1	2	2
D69353	19	11	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	24.5	39.4	7.1	0.91	2.47	2.15	512	603	656	553	7674.3	541	555	1024	451	935.4	280	-4836.2	3113.8	3.8	-211.2	Root	1	2	01:09.6	1	2	2
D69353	19	11	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	24.5	39.4	7.1	0.91	2.47	2.15	998	1074	1191	943	7684.8	899	905	1167	809	935.4	280	-4836.2	3113.8	3.8	-211.2	Root	1	2	01:09.6	1	2	2
D69353	21	12	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.86	2.61	62976	60344	65535	44958	7984.2	49761	50424	63568	41869	1022.5	317.4	-4695.3	3052.6	-15.3	-272.4	Root	1	2	01:09.6	1	1	1
D69353	21	12	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.86	2.61	3536	3640	3973	2881	7955.4	2307	2311	2577	2103	1022.5	317.4	-4695.3	3052.6	-15.3	-272.4	Root	1	2	01:09.6	1	1	1
D69353	21	12	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.86	2.61	544	696	978	563	7963.2	534	547	842	441	1022.5	317.4	-4695.3	3052.6	-15.3	-272.4	Root	1	2	01:09.6	1	1	1
D69353	21	12	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.86	2.61	1536	1686	2147	1205	7955.4	882	885	1085	756	1022.5	317.4	-4695.3	3052.6	-15.3	-272.4	Root	1	2	01:09.6	1	1	1
D69353	22	13	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	32.2	70.9	9.5	0.92	3.11	3	60544	58378	65535	44801	8039.4	49842	50541	63746	41640	1090.1	279.7	-4585.5	3113.3	14.5	-211.7	Root	1	2	01:09.6	1	1	1
D69353	22	13	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	32.2	70.9	9.5	0.92	3.11	3	3143	3207	3592	2724	8002.6	2295	2300	2605	2111	1090.1	279.7	-4585.5	3113.3	14.5	-211.7	Root	1	2	01:09.6	1	1	1
D69353	22	13	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	32.2	70.9	9.5	0.92	3.11	3	548	736	984	594	8000	531	547	968	463	1090.1	279.7	-4585.5	3113.3	14.5	-211.7	Root	1	2	01:09.6	1	1	1
D69353	22	13	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	32.2	70.9	9.5	0.92	3.11	3	1459	1528	1713	1180	8000	879	884	1136	758	1090.1	279.7	-4585.5	3113.3	14.5	-211.7	Root	1	2	01:09.6	1	1	1
D69353	25	14	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	26.9	44.6	7.5	0.82	2.64	2.25	65166	61230	65535	45841	7852.9	49730	50414	64082	41788	1225.7	292	-4365.8	3092.6	-5.8	-232.4	Root	1	2	01:09.6	1	1	1
D69353	25	14	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	26.9	44.6	7.5	0.82	2.64	2.25	2327	2483	2759	2270	7934.3	2273	2279	2612	2100	1225.7	292	-4365.8	3092.6	-5.8	-232.4	Root	1	2	01:09.6	1	1	1
D69353	25	14	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	26.9	44.6	7.5	0.82	2.64	2.25	800	933	1112	760	7910.7	532	547	998	440	1225.7	292	-4365.8	3092.6	-5.8	-232.4	Root	1	2	01:09.6	1	1	1
D69353	25	14	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	26.9	44.6	7.5	0.82	2.64	2.25	776	946	1033	895	7910.7	867	873	1141	768	1225.7	292	-4365.8	3092.6	-5.8	-232.4	Root	1	2	01:09.6	1	1	1
D69353	26	15	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	38	99.8	11.3	0.9	3.85	3.33	60544	56741	65535	36538	7711.1	49774	50487	63804	42070	1275	304.5	-4286	3072	-6	-253	Root	1	2	01:09.6	1	1	1
D69353	26	15	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	38	99.8	11.3	0.9	3.85	3.33	40576	41246	65535	13634	7908.1	2281	2292	2826	2051	1275	304.5	-4286	3072	-6	-253	Root	1	2	01:09.6	1	1	1
D69353	26	15	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	38	99.8	11.3	0.9	3.85	3.33	2048	2204	3484	955	7908.1	533	549	887	452	1275	304.5	-4286	3072	-6	-253	Root	1	2	01:09.6	1	1	1
D69353	26	15	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	38	99.8	11.3	0.9	3.85	3.33	29568	29389	53149	4621	7908.1	871	882	1331	768	1275	304.5	-4286	3072	-6	-253	Root	1	2	01:09.6	1	1	1
D69353	31	16	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	29	56.5	8.5	0.88	2.89	2.52	65152	60938	65535	44522	7789.9	49906	50471	64125	42614	1522.5	284.5	-3884.9	3103	-4.9	-222	Root	1	2	01:09.6	1	1	1
D69353	31	16	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	29	56.5	8.5	0.88	2.89	2.52	3627	3892	5421	2832	7952.7	2249	2253	2520	2058	1522.5	284.5	-3884.9	3103	-4.9	-222	Root	1	2	01:09.6	1	1	1
D69353	31	16	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	29	56.5	8.5	0.88	2.89	2.52	1006	1113	1501	724	7947.5	536	552	903	438	1522.5	284.5	-3884.9	3103	-4.9	-222	Root	1	2	01:09.6	1	1	1
D69353	31	16	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	29	56.5	8.5	0.88	2.89	2.52	832	988	1172	884	7952.7	862	870	1114	759	1522.5	284.5	-3884.9	3103	-4.9	-222	Root	1	2	01:09.6	1	1	1
D69353	34	17	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	31.2	65.7	9.1	0.9	3.12	2.75	61824	58903	65535	39365	7803	50102	50606	63750	43391	1670.5	278.2	-3644.9	3112.3	-4.9	-212.7	Root	1	2	01:09.6	1	1	1
D69353	34	17	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	31.2	65.7	9.1	0.9	3.12	2.75	2352	2515	2902	2229	7997.4	2267	2271	2533	2048	1670.5	278.2	-3644.9	3112.3	-4.9	-212.7	Root	1	2	01:09.6	1	1	1
D69353	34	17	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	31.2	65.7	9.1	0.9	3.12	2.75	1109	1217	1771	744	7994.8	550	563	923	451	1670.5	278.2	-3644.9	3112.3	-4.9	-212.7	Root	1	2	01:09.6	1	1	1
D69353	34	17	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	31.2	65.7	9.1	0.9	3.12	2.75	768	938	1009	866	7994.8	873	878	1111	758	1670.5	278.2	-3644.9	3112.3	-4.9	-212.7	Root	1	2	01:09.6	1	1	1
D69353	36	18	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	21.8	34.1	6.6	0.93	2.15	2.01	65168	61771	65535	53406	7566.7	50201	50574	62790	43614	1769	283.9	-3485.4	3102.3	-5.4	-222.7	Root	1	2	01:09.6	1	2	2
D69353	36	18	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	21.8	34.1	6.6	0.93	2.15	2.01	3328	3360	3885	2674	7700.6	2285	2287	2533	2090	1769	283.9	-3485.4	3102.3	-5.4	-222.7	Root	1	2	01:09.6	1	2	2
D69353	36	18	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	21.8	34.1	6.6	0.93	2.15	2.01	512	650	695	569	7674.3	562	574	893	489	1769	283.9	-3485.4	3102.3	-5.4	-222.7	Root	1	2	01:09.6	1	2	2
D69353	36	18	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	21.8	34.1	6.6	0.93	2.15	2.01	1280	1419	1870	1034	7677	881	885	1096	779	1769	283.9	-3485.4	3102.3	-5.4	-222.7	Root	1	2	01:09.6	1	2	2
D69353	36	19	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	22.1	36.8	6.8	0.94	2.12	2.12	65195	61383	65535	48678	7566.7	50201	50574	62790	43614	1769	277	-3485.3	3113.6	-5.3	-211.4	Root	1	2	01:09.6	1	2	2
D69353	36	19	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	22.1	36.8	6.8	0.94	2.12	2.12	3482	3502	3979	2720	7700.6	2285	2287	2533	2090	1769	277	-3485.3	3113.6	-5.3	-211.4	Root	1	2	01:09.6	1	2	2
D69353	36	19	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	22.1	36.8	6.8	0.94	2.12	2.12	512	609	655	547	7674.3	562	574	893	489	1769	277	-3485.3	3113.6	-5.3	-211.4	Root	1	2	01:09.6	1	2	2
D69353	36	19	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	22.1	36.8	6.8	0.94	2.12	2.12	1690	1727	2185	1087	7677	881	885	1096	779	1769	277	-3485.3	3113.6	-5.3	-211.4	Root	1	2	01:09.6	1	2	2
D69353	37	20	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	64000	59844	65535	43016	7784.6	50278	50596	63753	44157	1818.5	277.4	-3405	3112.6	-5	-212.4	Root	1	2	01:09.6	1	1	1
D69353	37	20	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	2386	2571	3011	2295	7979	2280	2284	2576	2098	1818.5	277.4	-3405	3112.6	-5	-212.4	Root	1	2	01:09.6	1	1	1
D69353	37	20	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	1376	1608	2509	727	7984.2	567	580	876	486	1818.5	277.4	-3405	3112.6	-5	-212.4	Root	1	2	01:09.6	1	1	1
D69353	37	20	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	800	979	1072	837	7979	885	890	1117	764	1818.5	277.4	-3405	3112.6	-5	-212.4	Root	1	2	01:09.6	1	1	1
D69353	41	21	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.94	2.67	61248	58139	65535	41187	7871.3	49701	49884	54384	45623	55.5	283.5	-3086.4	3112.9	-6.4	-212.1	Root	1	2	01:09.6	1	1	1
D69353	41	21	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.94	2.67	10048	9470	14607	3806	7895	2565	2570	2797	2362	55.5	283.5	-3086.4	3112.9	-6.4	-212.1	Root	1	2	01:09.6	1	1	1
D69353	41	21	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.94	2.67	853	974	1317	580	7892.3	532	538	733	437	55.5	283.5	-3086.4	3112.9	-6.4	-212.1	Root	1	2	01:09.6	1	1	1
D69353	41	21	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.94	2.67	6976	6993	11123	2178	7892.3	1089	1088	1247	924	55.5	283.5	-3086.4	3112.9	-6.4	-212.1	Root	1	2	01:09.6	1	1	1
D69353	42	22	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	30.1	55.2	8.4	0.91	2.94	2.74	59072	57479	65535	42925	8128.7	49621	49809	54766	45141	117.1	308	-2986.8	3072.8	13.2	-252.2	Root	1	2	01:09.6	1	1	1
D69353	42	22	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	30.1	55.2	8.4	0.91	2.94	2.74	2555	2708	2820	2526	7921.2	2543	2548	2824	2355	117.1	308	-2986.8	3072.8	13.2	-252.2	Root	1	2	01:09.6	1	1	1
D69353	42	22	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	30.1	55.2	8.4	0.91	2.94	2.74	741	856	1060	641	7884.4	533	541	817	417	117.1	308	-2986.8	3072.8	13.2	-252.2	Root	1	2	01:09.6	1	1	1
D69353	42	22	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	30.1	55.2	8.4	0.91	2.94	2.74	1024	1123	1215	1042	7887.1	1071	1074	1232	948	117.1	308	-2986.8	3072.8	13.2	-252.2	Root	1	2	01:09.6	1	1	1
D69353	54	23	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	32.5	72.2	9.6	0.87	3.28	2.78	59904	58180	65535	40360	7774.1	49809	50402	63176	42481	697.9	281.4	-2045.3	3112.4	-5.3	-212.6	Root	1	2	01:09.6	1	1	1
D69353	54	23	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	32.5	72.2	9.6	0.87	3.28	2.78	2651	2799	3263	2509	7944.9	2471	2480	2942	2247	697.9	281.4	-2045.3	3112.4	-5.3	-212.6	Root	1	2	01:09.6	1	1	1
D69353	54	23	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	32.5	72.2	9.6	0.87	3.28	2.78	2859	2832	3713	1534	7979	553	590	1256	476	697.9	281.4	-2045.3	3112.4	-5.3	-212.6	Root	1	2	01:09.6	1	1	1
D69353	54	23	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	32.5	72.2	9.6	0.87	3.28	2.78	985	1074	1208	951	7944.9	954	966	1359	822	697.9	281.4	-2045.3	3112.4	-5.3	-212.6	Root	1	2	01:09.6	1	1	1
D69353	58	24	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	29.3	59.1	8.7	0.89	2.76	2.71	64960	60437	65535	45810	7771.5	49739	50522	63980	41657	901.4	286.6	-1715.5	3102.8	4.5	-222.2	Root	1	2	01:09.6	1	1	1
