DeviceId	PenId	TargetIndex	TrackingId	TrackingIdPerPen	Cube	Objective	View	Label	IsSelected	PerimeterMicrons	AreaMicrons	DiameterMicrons	Circularity	MajorAxisMicrons	MinorAxisMicrons	MedianBrightness	MeanBrightness	MaxBrightness	MinBrightness	BackgroundAreaMicrons	MedianBackgroundBrightness	MeanBackgroundBrightness	MaxBackgroundBrightness	MinBackgroundBrightness	CentroidXPixels	CentroidYPixels	CentroidXMicrons	CentroidYMicrons	CentroidXMicronsPenRelative	CentroidYMicronsPenRelative	GatePath	FluidChannelNumber	TimeLapseIndex	Timestamp	CellCount	CellsInPen	TargetsInPen
D69353	14	6	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	25	40.7	7.2	0.82	2.34	2.18	63616	59149	65535	40877	7984.2	46286	46869	58030	39477	689.9	283.1	-5235.3	3113.7	4.7	-211.3	Root	1	0	01:11.0	1	1	1
D69353	14	6	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	25	40.7	7.2	0.82	2.34	2.18	3456	3525	3837	3013	7845.1	2745	2743	3060	2387	689.9	283.1	-5235.3	3113.7	4.7	-211.3	Root	1	0	01:11.0	1	1	1
D69353	14	6	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	25	40.7	7.2	0.82	2.34	2.18	512	665	729	618	7842.4	626	635	877	549	689.9	283.1	-5235.3	3113.7	4.7	-211.3	Root	1	0	01:11.0	1	1	1
D69353	14	6	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	25	40.7	7.2	0.82	2.34	2.18	1408	1501	1874	1109	7842.4	988	990	1164	865	689.9	283.1	-5235.3	3113.7	4.7	-211.3	Root	1	0	01:11.0	1	1	1
D69353	15	7	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	19.6	25	5.6	0.86	2.01	1.62	54656	55570	65535	45149	7937	45343	45882	58820	37644	740.2	283.4	-5153.9	3112.8	6.1	-212.2	Root	1	0	01:11.0	1	1	1
D69353	15	7	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	19.6	25	5.6	0.86	2.01	1.62	2592	2774	2859	2705	7863.4	2741	2739	3083	2394	740.2	283.4	-5153.9	3112.8	6.1	-212.2	Root	1	0	01:11.0	1	1	1
D69353	15	7	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	19.6	25	5.6	0.86	2.01	1.62	512	652	700	621	7876.6	624	631	1008	539	740.2	283.4	-5153.9	3112.8	6.1	-212.2	Root	1	0	01:11.0	1	1	1
D69353	15	7	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	19.6	25	5.6	0.86	2.01	1.62	768	977	1006	944	7895	982	985	1187	857	740.2	283.4	-5153.9	3112.8	6.1	-212.2	Root	1	0	01:11.0	1	1	1
D69353	17	8	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	26.9	46	7.6	0.89	2.62	2.44	60672	58210	65535	39916	7821.4	46528	47203	59510	39431	837.8	282.5	-4995.7	3113.7	4.3	-211.3	Root	1	0	01:11.0	1	1	1
D69353	17	8	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	26.9	46	7.6	0.89	2.62	2.44	7616	7236	8924	4130	7713.7	2717	2707	3011	2375	837.8	282.5	-4995.7	3113.7	4.3	-211.3	Root	1	0	01:11.0	1	1	1
D69353	17	8	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	26.9	46	7.6	0.89	2.62	2.44	519	703	770	638	7747.9	621	628	842	515	837.8	282.5	-4995.7	3113.7	4.3	-211.3	Root	1	0	01:11.0	1	1	1
D69353	17	8	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	26.9	46	7.6	0.89	2.62	2.44	4576	4495	5564	2621	7711.1	970	973	1120	887	837.8	282.5	-4995.7	3113.7	4.3	-211.3	Root	1	0	01:11.0	1	1	1
D69353	18	9	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	25.9	43.3	7.4	0.86	2.58	2.21	58880	58026	65535	42718	7803	46260	46856	59225	39054	887.3	283.1	-4915.4	3112.4	4.6	-212.6	Root	1	0	01:11.0	1	1	1
D69353	18	9	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	25.9	43.3	7.4	0.86	2.58	2.21	3152	3243	3587	2840	7742.6	2698	2689	2997	2358	887.3	283.1	-4915.4	3112.4	4.6	-212.6	Root	1	0	01:11.0	1	1	1
D69353	18	9	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	25.9	43.3	7.4	0.86	2.58	2.21	709	797	901	669	7779.4	616	627	1004	539	887.3	283.1	-4915.4	3112.4	4.6	-212.6	Root	1	0	01:11.0	1	1	1
D69353	18	9	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	25.9	43.3	7.4	0.86	2.58	2.21	1117	1270	1484	1053	7779.4	960	964	1167	890	887.3	283.1	-4915.4	3112.4	4.6	-212.6	Root	1	0	01:11.0	1	1	1
D69353	19	10	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	29.6	61.7	8.9	0.89	2.83	2.69	61056	56528	65535	38017	7923.8	46422	47119	59786	38828	936.5	282.5	-4835.6	3113	4.4	-212	Root	1	0	01:11.0	1	1	1
D69353	19	10	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	29.6	61.7	8.9	0.89	2.83	2.69	2901	3057	3457	2756	7876.6	2694	2682	2979	2406	936.5	282.5	-4835.6	3113	4.4	-212	Root	1	0	01:11.0	1	1	1
D69353	19	10	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	29.6	61.7	8.9	0.89	2.83	2.69	1371	1534	2140	932	7873.9	613	626	967	540	936.5	282.5	-4835.6	3113	4.4	-212	Root	1	0	01:11.0	1	1	1
D69353	19	10	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	29.6	61.7	8.9	0.89	2.83	2.69	947	1058	1176	960	7876.6	953	958	1144	853	936.5	282.5	-4835.6	3113	4.4	-212	Root	1	0	01:11.0	1	1	1
D69353	21	11	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	30.5	64.3	9.1	0.9	3.26	2.51	59520	56917	65535	38995	7831.9	46310	47003	59703	38555	1028.9	288.5	-4685.9	3102.8	-5.9	-222.2	Root	1	0	01:11.0	1	1	1
D69353	21	11	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	30.5	64.3	9.1	0.9	3.26	2.51	2611	2809	3275	2645	7908.1	2681	2669	2961	2322	1028.9	288.5	-4685.9	3102.8	-5.9	-222.2	Root	1	0	01:11.0	1	1	1
D69353	21	11	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	30.5	64.3	9.1	0.9	3.26	2.51	878	992	1157	768	7876.6	604	616	944	510	1028.9	288.5	-4685.9	3102.8	-5.9	-222.2	Root	1	0	01:11.0	1	1	1
D69353	21	11	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	30.5	64.3	9.1	0.9	3.26	2.51	989	1049	1182	981	7876.6	938	942	1150	824	1028.9	288.5	-4685.9	3102.8	-5.9	-222.2	Root	1	0	01:11.0	1	1	1
D69353	22	12	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	61312	56878	65535	39103	7921.2	46480	47229	59903	38979	1084.5	281.6	-4595.8	3113.7	4.2	-211.3	Root	1	0	01:11.0	1	1	1
D69353	22	12	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	2567	2702	2888	2542	7813.5	2651	2643	2943	2314	1084.5	281.6	-4595.8	3113.7	4.2	-211.3	Root	1	0	01:11.0	1	1	1
D69353	22	12	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	1536	1612	2229	952	7813.5	600	612	899	525	1084.5	281.6	-4595.8	3113.7	4.2	-211.3	Root	1	0	01:11.0	1	1	1
D69353	22	12	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	774	970	1038	894	7813.5	931	935	1111	816	1084.5	281.6	-4595.8	3113.7	4.2	-211.3	Root	1	0	01:11.0	1	1	1
D69353	25	13	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	57856	57266	65535	45728	7989.5	46452	47147	59930	38622	1226.4	281	-4365.8	3113.7	-5.8	-211.3	Root	1	0	01:11.0	1	1	1
D69353	25	13	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	5312	5338	6824	3448	7937	2645	2633	2890	2287	1226.4	281	-4365.8	3113.7	-5.8	-211.3	Root	1	0	01:11.0	1	1	1
D69353	25	13	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	512	647	715	568	7937	598	607	860	504	1226.4	281	-4365.8	3113.7	-5.8	-211.3	Root	1	0	01:11.0	1	1	1
D69353	25	13	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	3008	3067	4099	1855	7937	923	926	1085	846	1226.4	281	-4365.8	3113.7	-5.8	-211.3	Root	1	0	01:11.0	1	1	1
D69353	26	14	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	33.5	74.9	9.8	0.91	3.34	3	60352	57121	65535	38608	7774.1	46482	47147	59578	38533	1276.1	281.2	-4285.3	3113.1	-5.3	-211.9	Root	1	0	01:11.0	1	1	1
D69353	26	14	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	33.5	74.9	9.8	0.91	3.34	3	14336	14314	23318	4820	7826.7	2661	2648	2991	2276	1276.1	281.2	-4285.3	3113.1	-5.3	-211.9	Root	1	0	01:11.0	1	1	1
D69353	26	14	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	33.5	74.9	9.8	0.91	3.34	3	579	735	833	619	7808.3	599	610	979	511	1276.1	281.2	-4285.3	3113.1	-5.3	-211.9	Root	1	0	01:11.0	1	1	1
D69353	26	14	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	33.5	74.9	9.8	0.91	3.34	3	8704	9043	15017	2505	7826.7	925	930	1176	823	1276.1	281.2	-4285.3	3113.1	-5.3	-211.9	Root	1	0	01:11.0	1	1	1
D69353	31	15	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	62208	59152	65535	44546	7831.9	46586	47138	59710	39398	1523	286.6	-3885.3	3103	-5.3	-222	Root	1	0	01:11.0	1	1	1
D69353	31	15	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	3648	3791	4841	2830	7855.6	2618	2605	2868	2242	1523	286.6	-3885.3	3103	-5.3	-222	Root	1	0	01:11.0	1	1	1
D69353	31	15	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	546	712	828	624	7852.9	606	613	917	536	1523	286.6	-3885.3	3103	-5.3	-222	Root	1	0	01:11.0	1	1	1
D69353	31	15	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	1207	1337	1686	994	7850.3	919	921	1145	833	1523	286.6	-3885.3	3103	-5.3	-222	Root	1	0	01:11.0	1	1	1
D69353	34	16	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	30.2	60.4	8.8	0.85	2.83	2.72	61696	57804	65535	38941	7734.7	46684	47171	58961	40121	1671.5	279.6	-3644.6	3113.3	-4.6	-211.7	Root	1	0	01:11.0	1	1	1
D69353	34	16	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	30.2	60.4	8.8	0.85	2.83	2.72	2571	2703	3112	2514	7821.4	2627	2620	2977	2273	1671.5	279.6	-3644.6	3113.3	-4.6	-211.7	Root	1	0	01:11.0	1	1	1
D69353	34	16	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	30.2	60.4	8.8	0.85	2.83	2.72	1280	1419	2003	920	7855.6	622	628	981	519	1671.5	279.6	-3644.6	3113.3	-4.6	-211.7	Root	1	0	01:11.0	1	1	1
D69353	34	16	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	30.2	60.4	8.8	0.85	2.83	2.72	804	973	1104	876	7855.6	928	930	1159	825	1671.5	279.6	-3644.6	3113.3	-4.6	-211.7	Root	1	0	01:11.0	1	1	1
D69353	36	17	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	29.2	53.8	8.3	0.83	2.78	2.54	59264	57607	65535	39845	7908.1	46950	47360	59114	40821	1770.2	279.6	-3484.6	3112.8	-4.6	-212.2	Root	1	0	01:11.0	1	1	1
D69353	36	17	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	29.2	53.8	8.3	0.83	2.78	2.54	3072	3222	3875	2679	7860.8	2647	2635	2908	2287	1770.2	279.6	-3484.6	3112.8	-4.6	-212.2	Root	1	0	01:11.0	1	1	1
D69353	36	17	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	29.2	53.8	8.3	0.83	2.78	2.54	1152	1398	2123	847	7858.2	636	644	869	557	1770.2	279.6	-3484.6	3112.8	-4.6	-212.2	Root	1	0	01:11.0	1	1	1
D69353	36	17	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	29.2	53.8	8.3	0.83	2.78	2.54	1018	1113	1273	955	7860.8	937	940	1101	836	1770.2	279.6	-3484.6	3112.8	-4.6	-212.2	Root	1	0	01:11.0	1	1	1
D69353	37	18	-1	-1	OEP	Main	8	3h Fucci FITC Imaging	FALSE	29.3	56.5	8.5	0.89	2.76	2.71	57600	56996	65535	39650	7813.5	46928	47272	59451	40872	1819.4	279.4	-3404.8	3112.8	-4.8	-212.2	Root	1	0	01:11.0	1	1	1
D69353	37	18	-1	-1	TRED	Main	8	3h Fucci FITC Imaging	FALSE	29.3	56.5	8.5	0.89	2.76	2.71	7840	7384	10744	3490	7863.4	2654	2639	2922	2317	1819.4	279.4	-3404.8	3112.8	-4.8	-212.2	Root	1	0	01:11.0	1	1	1
D69353	37	18	-1	-1	FITC	Main	8	3h Fucci FITC Imaging	FALSE	29.3	56.5	8.5	0.89	2.76	2.71	861	989	1286	685	7845.1	641	648	961	554	1819.4	279.4	-3404.8	3112.8	-4.8	-212.2	Root	1	0	01:11.0	1	1	1
D69353	37	18	-1	-1	PE	Main	8	3h Fucci FITC Imaging	FALSE	29.3	56.5	8.5	0.89	2.76	2.71	4352	4485	7476	1436	7863.4	941	945	1148	836	1819.4	279.4	-3404.8	3112.8	-4.8	-212.2	Root	1	0	01:11.0	1	1	1
D69353	41	19	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	28.3	57.8	8.6	0.93	2.75	2.63	60160	56039	65535	38366	7860.8	46516	46623	50881	42547	56.5	285.5	-3085.9	3113.8	-5.9	-211.2	Root	1	0	01:11.0	1	1	1
D69353	41	19	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	28.3	57.8	8.6	0.93	2.75	2.63	5312	5520	7401	3658	8060.4	2911	2906	3238	2578	56.5	285.5	-3085.9	3113.8	-5.9	-211.2	Root	1	0	01:11.0	1	1	1
D69353	41	19	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	28.3	57.8	8.6	0.93	2.75	2.63	512	647	714	575	8049.9	590	597	780	494	56.5	285.5	-3085.9	3113.8	-5.9	-211.2	Root	1	0	01:11.0	1	1	1
D69353	41	19	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	28.3	57.8	8.6	0.93	2.75	2.63	3136	3313	5072	1753	8057.8	1140	1141	1361	994	56.5	285.5	-3085.9	3113.8	-5.9	-211.2	Root	1	0	01:11.0	1	1	1
D69353	42	20	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	29.6	53.8	8.3	0.89	2.83	2.69	58624	55926	65535	38188	7771.5	46265	46527	51849	42289	112.5	285.5	-2995.2	3113.6	4.8	-211.4	Root	1	0	01:11.0	1	1	1
D69353	42	20	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	29.6	53.8	8.3	0.89	2.83	2.69	4949	5061	6295	3366	7729.5	2899	2889	3191	2492	112.5	285.5	-2995.2	3113.6	4.8	-211.4	Root	1	0	01:11.0	1	1	1
D69353	42	20	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	29.6	53.8	8.3	0.89	2.83	2.69	738	865	1040	645	7729.5	592	597	768	495	112.5	285.5	-2995.2	3113.6	4.8	-211.4	Root	1	0	01:11.0	1	1	1
D69353	42	20	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	29.6	53.8	8.3	0.89	2.83	2.69	2765	2818	3824	1396	7729.5	1126	1127	1294	1004	112.5	285.5	-2995.2	3113.6	4.8	-211.4	Root	1	0	01:11.0	1	1	1
D69353	54	21	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	62080	57003	65535	39455	7929.1	46494	47140	59230	39635	704.5	283.6	-2035.7	3113.1	4.3	-211.9	Root	1	0	01:11.0	1	1	1
D69353	54	21	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	2804	2978	3380	2668	7682.2	2835	2832	3365	2499	704.5	283.6	-2035.7	3113.1	4.3	-211.9	Root	1	0	01:11.0	1	1	1
D69353	54	21	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	2016	2084	2733	1233	7677	622	651	1378	546	704.5	283.6	-2035.7	3113.1	4.3	-211.9	Root	1	0	01:11.0	1	1	1
D69353	54	21	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	30.5	63	9	0.85	2.81	2.8	1006	1091	1192	975	7679.6	1012	1023	1456	886	704.5	283.6	-2035.7	3113.1	4.3	-211.9	Root	1	0	01:11.0	1	1	1
D69353	58	22	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	60800	57410	65535	38836	7789.9	46446	47209	60279	39132	902.4	289	-1714.9	3103.2	5.1	-221.8	Root	1	0	01:11.0	1	1	1
D69353	58	22	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	6784	7476	11627	4265	7887.1	2838	2834	3274	2543	902.4	289	-1714.9	3103.2	5.1	-221.8	Root	1	0	01:11.0	1	1	1
D69353	58	22	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	512	706	743	660	7887.1	620	652	1182	544	902.4	289	-1714.9	3103.2	5.1	-221.8	Root	1	0	01:11.0	1	1	1
D69353	58	22	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	26.3	48.6	7.9	0.88	2.74	2.19	4224	4095	7419	1633	7887.1	994	1009	1420	889	902.4	289	-1714.9	3103.2	5.1	-221.8	Root	1	0	01:11.0	1	1	1
D69353	59	23	-1	-1	OEP	Main	9	3h Fucci FITC Imaging	FALSE	24.8	39.4	7.1	0.86	2.57	2.05	60544	58396	65535	43813	7876.6	46495	47282	60302	38800	945.2	282.8	-1645.6	3112.9	-5.6	-212.1	Root	1	0	01:11.0	1	1	1
D69353	59	23	-1	-1	TRED	Main	9	3h Fucci FITC Imaging	FALSE	24.8	39.4	7.1	0.86	2.57	2.05	4736	4999	6507	3457	7908.1	2816	2814	3522	2532	945.2	282.8	-1645.6	3112.9	-5.6	-212.1	Root	1	0	01:11.0	1	1	1
D69353	59	23	-1	-1	FITC	Main	9	3h Fucci FITC Imaging	FALSE	24.8	39.4	7.1	0.86	2.57	2.05	512	662	714	611	7892.3	617	643	1397	541	945.2	282.8	-1645.6	3112.9	-5.6	-212.1	Root	1	0	01:11.0	1	1	1
D69353	59	23	-1	-1	PE	Main	9	3h Fucci FITC Imaging	FALSE	24.8	39.4	7.1	0.86	2.57	2.05	2483	2561	3801	1429	7908.1	985	997	1551	903	945.2	282.8	-1645.6	3112.9	-5.6	-212.1	Root	1	0	01:11.0	1	1	1
